,code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
166,HK.04525,SINOPEC N2609,2000,BOND,N/A,,N/A,,N/A,N/A,2016-09-30,73327976649133,False,N/A,False,,HK_MAINBOARD
167,HK.04526,NWD (MTN) N2905,10000,BOND,N/A,,N/A,,N/A,N/A,2019-05-21,77464030155182,False,N/A,False,,HK_MAINBOARD
168,HK.04527,RONGSHI N2405,2000,BOND,N/A,,N/A,,N/A,N/A,2019-05-22,77468325122479,False,N/A,False,,HK_MAINBOARD
169,HK.04528,RONGSHI N2905,2000,BOND,N/A,,N/A,,N/A,N/A,2019-05-22,77468325122480,False,N/A,False,,HK_MAINBOARD
170,HK.04532,AGRBK N2703,2000,BOND,N/A,,N/A,,N/A,N/A,2022-03-02,81827716927924,False,N/A,False,,HK_MAINBOARD
171,HK.04533,CHD OVSDM SGPS,2000,BOND,N/A,,N/A,,N/A,N/A,2019-05-30,77502684860853,False,N/A,False,,HK_MAINBOARD
172,HK.04538,CM BANK N2503,2000,BOND,N/A,,N/A,,N/A,N/A,2022-03-03,81832011895226,False,N/A,False,,HK_MAINBOARD
173,HK.04540,BI HAI N2503,2000,BOND,N/A,,N/A,,N/A,N/A,2022-03-03,81832011895228,False,N/A,False,,HK_MAINBOARD
174,HK.04541,L&M PAPER SPCS,2000,BOND,N/A,,N/A,,N/A,N/A,2019-05-30,77502684860861,False,N/A,False,,HK_MAINBOARD
175,HK.04547,CNOOC F12 N4205,2000,BOND,N/A,,N/A,,N/A,N/A,2012-05-03,66408784335299,False,N/A,False,,HK_MAINBOARD
176,HK.04549,HUARONG19 N2405,2000,BOND,N/A,,N/A,,N/A,N/A,2019-05-30,77502684860869,False,N/A,False,,HK_MAINBOARD
