,code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
105,HK.800730,恒生港股通中小型股指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800730,False,N/A,False,,HK_MAINBOARD
106,HK.800731,恒生港股通小型股指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800731,False,N/A,False,,HK_MAINBOARD
107,HK.800749,恒生中国国有企业指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800749,False,N/A,False,,HK_MAINBOARD
108,HK.800750,恒生等权重指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800750,False,N/A,False,,HK_MAINBOARD
109,HK.800751,恒生中国企业等权重指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800751,False,N/A,False,,HK_MAINBOARD
110,HK.800752,恒生中国高股息率指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800752,False,N/A,False,,HK_MAINBOARD
111,HK.800753,恒生增幅指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800753,False,N/A,False,,HK_MAINBOARD
112,HK.800754,恒生高股息率指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800754,False,N/A,False,,HK_MAINBOARD
113,HK.800755,恒生低波幅指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800755,False,N/A,False,,HK_MAINBOARD
114,HK.800756,恒生大中型股股息率智选指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800756,False,N/A,False,,HK_MAINBOARD
115,HK.800757,恒生大中型股股息率全选指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800757,False,N/A,False,,HK_MAINBOARD
116,HK.800758,恒生大中型股规模智选指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800758,False,N/A,False,,HK_MAINBOARD
117,HK.800759,恒生大中型股规模全选指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800759,False,N/A,False,,HK_MAINBOARD
118,HK.800760,恒生大中型股低波幅智选指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,800760,False,N/A,False,,HK_MAINBOARD
