,code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
168,US..DJUSRB,Dow Jones US Broadline Retailers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213408,False,N/A,False,,N/A
169,US..DJUSRD,道琼斯美国药物零售商指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213409,False,N/A,False,,N/A
170,US..DJUSRE,Dow Jones US Real Estate Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213410,False,N/A,False,,N/A
171,US..DJUSRH,道琼斯美国房地产投资与服务指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213411,False,N/A,False,,N/A
172,US..DJUSRI,道琼斯美国房地产投资信托指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213412,False,N/A,False,,N/A
173,US..DJUSRL,Dow Jones US Retail REITs Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213413,False,N/A,False,,N/A
174,US..DJUSRN,Dow Jones US Residential REITs Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213414,False,N/A,False,,N/A
175,US..DJUSRP,道琼斯美国娱乐产品指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213415,False,N/A,False,,N/A
176,US..DJUSRQ,道琼斯美国娱乐服务指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213416,False,N/A,False,,N/A
177,US..DJUSRR,道琼斯美国铁路指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213417,False,N/A,False,,N/A
178,US..DJUSRS,道琼斯美国专业零售商指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213418,False,N/A,False,,N/A
179,US..DJUSRT,道琼斯美国零售指数,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213419,False,N/A,False,,N/A
